Tweet Id,Labels,Targets
1493067633305927681,Non-Hate,
1479763361516584960,Non-Hate,
1492518573113511937,Non-Hate,
1480198926833631238,Non-Hate,
1484544750586056705,Non-Hate,
1493018652022480896,Non-Hate,
1492087557529608192,Non-Hate,
1492026214525325312,Hate,Individual
1501046565900718082,Non-Hate,
1489849898572795904,Non-Hate,
1484063254141825026,Non-Hate,
1501025663985217536,Non-Hate,
1501169439827382277,Non-Hate,
1484854073317019648,Non-Hate,
1485223109955579906,Non-Hate,
1501542438514487298,Non-Hate,
1500824793502806018,Non-Hate,
1483822178118541312,Non-Hate,
1492097811441065985,Non-Hate,
1492147525859479554,Non-Hate,
1493555259251519490,Non-Hate,
1493259023025512459,Non-Hate,
1483699560648425474,Non-Hate,
1495141710719905792,Non-Hate,
1487742716650070016,Non-Hate,
1493061698005368833,Non-Hate,
1484414009181085697,Non-Hate,
1493110902421442561,Non-Hate,
1479844813394440193,Non-Hate,
1493079965801529346,Non-Hate,
1493058132108398596,Non-Hate,
1483698985290240003,Non-Hate,
1488693677497085953,Non-Hate,
1486310372194009090,Non-Hate,
1488167807892488198,Hate,Community
1491384185516621825,Non-Hate,
1499688087500169218,Non-Hate,
1.49E+18,Hate,Organisation
1481546374407925762,Non-Hate,
1493151254780203008,Non-Hate,
1482646097239883782,Non-Hate,
1479762115032334338,Non-Hate,
1486964014550765568,Non-Hate,
1479768004497854466,Non-Hate,
1486645774049894401,Non-Hate,
1483667183511257088,Non-Hate,
1493686922614501377,Non-Hate,
1471498676967141383,Non-Hate,
1487648013417914370,Non-Hate,
1493164243310755841,Non-Hate,
1487652015236734978,Non-Hate,
1500813665318371328,Non-Hate,
1501450696692019202,Non-Hate,
1501520741673562114,Non-Hate,
1491997610202497030,Non-Hate,
1482594939913801729,Non-Hate,
1493093134687150083,Non-Hate,
1489629830203457539,Hate,Organisation
1485976071606517760,Non-Hate,
1489932253719412737,Non-Hate,
1473631664467111939,Non-Hate,
1492017152424960001,Non-Hate,
1483814821292171267,Non-Hate,
1487478078162931712,Non-Hate,
1489129213051367425,Non-Hate,
1483068352780140547,Non-Hate,
1484946390212292609,Non-Hate,
1501439938793209860,Non-Hate,
1487805177323081730,Non-Hate,
1486401727998103552,Non-Hate,
1488863408325754880,Non-Hate,
1484157703148945412,Non-Hate,
1484820815665582082,Non-Hate,
1492368325892259841,Non-Hate,
1484067027979743234,Non-Hate,
1483751529949855746,Non-Hate,
1501539464958853122,Non-Hate,
1484898656386154507,Non-Hate,
1482984046741585921,Non-Hate,
1484834682055577606,Non-Hate,
1493064491416043527,Non-Hate,
1479805429253390344,Non-Hate,
1484076882144288769,Non-Hate,
1490544516540993538,Hate,Community
1493814945695551488,Hate,Individual
1482977235888144395,Non-Hate,
1494264568620924933,Hate,Organisation
1490231326020337665,Non-Hate,
1484538332344467458,Non-Hate,
1501155961435688969,Non-Hate,
1486344506807316480,Hate,Individual
1484368308959080448,Non-Hate,
1492564126471634946,Hate,Organisation
1487805017608261633,Hate,Organisation
1480929996726169600,Non-Hate,
1484526862554775556,Non-Hate,
1490374988351692803,Non-Hate,
1483756567703203840,Non-Hate,
1481911558913802244,Non-Hate,
1482641635104411648,Non-Hate,
1492086003531939841,Non-Hate,
1493076550459469827,Non-Hate,
1484435550983815173,Non-Hate,
1491800967175573512,Non-Hate,
1487029902134038533,Non-Hate,
1487772047468077059,Non-Hate,
1483696750489894912,Non-Hate,
1486277572111798274,Non-Hate,
1485202381512261635,Non-Hate,
1493137119237197828,Non-Hate,
1481691528397725696,Non-Hate,
1468236490895511557,Hate,Community
1493073293892415491,Non-Hate,
1493075161372770306,Non-Hate,
1489622501428961284,Non-Hate,
1490725858444967943,Non-Hate,
1482603647389347845,Non-Hate,
1480459395859464194,Non-Hate,
1489560816156553217,Non-Hate,
1484061593696878594,Non-Hate,
1487804579769364482,Non-Hate,
1489913899835355138,Non-Hate,
1493067883861393411,Non-Hate,
1480497466130661377,Hate,Individual
1484066523035881473,Non-Hate,
1490892051512426496,Non-Hate,
1493804254158598149,Non-Hate,
1486645305474895873,Non-Hate,
1483736151853010947,Hate,Individual
1492461039190831104,Non-Hate,
1474699873920458752,Non-Hate,
1487749442610495490,Non-Hate,
1493091548371709953,Non-Hate,
1493115584430866432,Non-Hate,
1483746554985222144,Non-Hate,
1493063827793276930,Non-Hate,
1488401242892111876,Non-Hate,
1489115694847299585,Non-Hate,
1483693286208700418,Non-Hate,
1500879601802821633,Non-Hate,
1501148268192931842,Non-Hate,
1480079530496692225,Non-Hate,
1489579694458425346,Non-Hate,
1491995749366009860,Non-Hate,
1492018483206365189,Non-Hate,
1489486489549680640,Non-Hate,
1484070710939353095,Non-Hate,
1487353845147914242,Non-Hate,
1483692499894169602,Non-Hate,
1492120122089111553,Non-Hate,
1481992870194479105,Non-Hate,
1484226347010781184,Non-Hate,
1492011598067613701,Non-Hate,
1490208713843478533,Non-Hate,
1484049022965157888,Non-Hate,
1481140696828751872,Non-Hate,
1492161138498232323,Non-Hate,
1479761603604008961,Non-Hate,
1484451940914241543,Non-Hate,
1492830352347320320,Non-Hate,
1482638819145170948,Non-Hate,
1493045618343768066,Non-Hate,
1482762780474183680,Non-Hate,
1489488693341536257,Non-Hate,
1493098207676895233,Non-Hate,
1500833750510288896,Non-Hate,
1489835026887835649,Hate,Organisation
1484887908792565763,Non-Hate,
1491639781930897408,Non-Hate,
1488502886388887557,Non-Hate,
1482591209256546304,Non-Hate,
1491618679179857922,Non-Hate,
1484866815310192645,Non-Hate,
1484925593447661569,Non-Hate,
1484862554052907010,Non-Hate,
1492768623848472579,Non-Hate,
1486601726715052037,Non-Hate,
1493051427580637185,Non-Hate,
1483308167379718146,Non-Hate,
1493082289441427458,Non-Hate,
1487766796753342465,Non-Hate,
1483449033087545344,Non-Hate,
1484832054063681540,Hate,Organisation
1483693663700066311,Non-Hate,
1499730321474199552,Non-Hate,
1483860324625559553,Non-Hate,
1493045439800561667,Non-Hate,
1483610351048753153,Non-Hate,
1472178486437634049,Non-Hate,
1487258696384397314,Non-Hate,
1484483400522158082,Non-Hate,
1493061753680560132,Non-Hate,
1490618176086118400,Non-Hate,
1492543878984916992,Non-Hate,
1484099035070091266,Non-Hate,
1483696247496396800,Non-Hate,
1490713026890440704,Non-Hate,
1490545202591059968,Non-Hate,
1486304465007554562,Non-Hate,
1483708027165605889,Non-Hate,
1493139097707171840,Non-Hate,
1484735306410885121,Non-Hate,
1501139274887954434,Non-Hate,
1501214796150362115,Non-Hate,
1482713415244464135,Non-Hate,
1469659542950756354,Non-Hate,
1487081243732676610,Non-Hate,
1481867128869638152,Non-Hate,
1483156678971248642,Non-Hate,
1469659349551251459,Non-Hate,
1493929251266985990,Hate,Organisation
1488511350267473921,Non-Hate,
1479851519683956737,Non-Hate,
1493081400773275653,Non-Hate,
1491675665082372097,Non-Hate,
1490889765385768961,Non-Hate,
1500791207584145411,Non-Hate,
1491374015902289920,Non-Hate,
1493030636512329729,Hate,Community
1492340920846467073,Non-Hate,
1488353207239995395,Non-Hate,
1484410282663624710,Non-Hate,
1483839256946950146,Non-Hate,
1482905407559704576,Non-Hate,
1489820820625330179,Non-Hate,
1491785836290973698,Non-Hate,
1482890045657075713,Non-Hate,
1491681245314822145,Non-Hate,
1480528899012497410,Non-Hate,
1479808181987467268,Non-Hate,
1484339884236353536,Non-Hate,
1501599723236442115,Non-Hate,
1480249011160305666,Non-Hate,
1500833076934553606,Non-Hate,
1484120992050192392,Non-Hate,
1493197110359265283,Non-Hate,
1491405388305948677,Non-Hate,
1481191424440025088,Non-Hate,
1491385249070141441,Non-Hate,
1481571994365833217,Non-Hate,
1491990325937975299,Non-Hate,
1493069344263139328,Non-Hate,
1484210896637657088,Non-Hate,
1483692651643764737,Non-Hate,
1482756537915707392,Non-Hate,
1486310212420403200,Non-Hate,
1493106589104246794,Non-Hate,
1480818948484390913,Non-Hate,
1493045679756759040,Non-Hate,
1483429108042371080,Non-Hate,
1487014674147135489,Non-Hate,
1483853258716487680,Non-Hate,
1489580341182726150,Non-Hate,
1492073559669501958,Non-Hate,
1493170832817876992,Non-Hate,
1483865841150337024,Non-Hate,
1483033734597459968,Hate,Individual
1491062944079429637,Non-Hate,
1483691957625176064,Non-Hate,
1479800376274554880,Non-Hate,
1482796052902473730,Non-Hate,
1484904037971824650,Non-Hate,
1484072347049299981,Non-Hate,
1486281906610409472,Non-Hate,
1489475222075949056,Non-Hate,
1487363791390003200,Non-Hate,
1493080632670703618,Non-Hate,
1493077139461005319,Non-Hate,
1493092266889875460,Non-Hate,
1484881266407514116,Non-Hate,
1483877940823994368,Hate,Community
1489129324657606657,Non-Hate,
1484364824611938311,Non-Hate,
1484540112310398978,Non-Hate,
1499430431128625161,Non-Hate,
1493268688547450880,Non-Hate,
1483332949034827778,Non-Hate,
1488807272205910019,Non-Hate,
1482610608621355010,Non-Hate,
1493425277770207235,Non-Hate,
1491648254140116993,Non-Hate,
1490670975457054721,Non-Hate,
1484236064588189697,Non-Hate,
1483316586685546497,Non-Hate,
1500875135816908800,Non-Hate,
1491640952087326721,Non-Hate,
1493169577202577413,Non-Hate,
1493202595027980291,Non-Hate,
1482719082508341248,Non-Hate,
1493083894345715715,Non-Hate,
1480811718787801088,Non-Hate,
1482652061359828996,Non-Hate,
1483649050734100484,Non-Hate,
1481524191321276420,Non-Hate,
1487310032890839040,Non-Hate,
1484903750502588416,Non-Hate,
1489185993886294016,Non-Hate,
1483833034998976512,Non-Hate,
1480880616270819328,Non-Hate,
1490933932489015299,Non-Hate,
1493272466084425732,Non-Hate,
1483374326208352260,Non-Hate,
1489813714073436162,Non-Hate,
1483762376453541889,Non-Hate,
1492081752462229504,Hate,Individual
1493108959074729986,Non-Hate,
1481631259713765379,Non-Hate,
1484082635282722821,Non-Hate,
1493078520741781504,Non-Hate,
1480730241714704385,Non-Hate,
1481487529694363648,Non-Hate,
1488769630986407940,Non-Hate,
1488120570462216194,Non-Hate,
1482600449773834240,Non-Hate,
1483641626245611527,Non-Hate,
1500860279307251713,Non-Hate,
1490692041285648386,Non-Hate,
1479806864313389059,Non-Hate,
1479998020020097026,Non-Hate,
1491410540572573699,Non-Hate,
1470378907878637572,Non-Hate,
1493114341960286210,Non-Hate,
1483375255263805444,Non-Hate,
1489116741158379521,Non-Hate,
1487491262563241984,Non-Hate,
1484071361815277568,Non-Hate,
1471756010901544962,Non-Hate,
1492125341745246215,Non-Hate,
1484032131479531523,Non-Hate,
1493256869812764674,Non-Hate,
1482984342947495936,Hate,Individual
1488054530164273152,Non-Hate,
1487437836491972612,Non-Hate,
1484017702499143681,Non-Hate,
1493031318015279104,Non-Hate,
1490951621794500617,Non-Hate,
1488835445715009536,Hate,Individual
1492407449810534400,Non-Hate,
1455806199346208770,Non-Hate,
1500834599336828929,Non-Hate,
1492302435456458755,Non-Hate,
1493049229618851845,Hate,Organisation
1493039169576194049,Non-Hate,
1482028449447682048,Non-Hate,
1489569119758258178,Non-Hate,
1492508879837892615,Non-Hate,
1484110983526498305,Non-Hate,
1490620051845754880,Non-Hate,
1493173468367446018,Non-Hate,
1491697750156578816,Non-Hate,
1492696002905575426,Non-Hate,
1501433243400212482,Non-Hate,
1493043572777504768,Non-Hate,
1489979091608797184,Non-Hate,
1479780619068399619,Non-Hate,
1483376610220904452,Non-Hate,
1481627177427046400,Non-Hate,
1493115355883249666,Non-Hate,
1481628855676792834,Non-Hate,
1482595114552020993,Hate,Individual
1484078393968959493,Non-Hate,
1479766630599053318,Non-Hate,
1493224998542413827,Non-Hate,
1485528803812474881,Hate,Individual
1493145528531501059,Non-Hate,
1480467497383960576,Non-Hate,
1483480002004144128,Non-Hate,
1481877629884301313,Non-Hate,
1484805077143797761,Non-Hate,
1492064953234182148,Non-Hate,
1494005230937473027,Non-Hate,
1501377778448429058,Non-Hate,
1492093037048045568,Non-Hate,
1482941191297536000,Non-Hate,
1500836973572804616,Non-Hate,
1493884069691551746,Hate,Individual
1493141718937399302,Non-Hate,
1492390881210494976,Non-Hate,
1483692277013053440,Non-Hate,
1486281018520870914,Non-Hate,
1481233293668659203,Non-Hate,
1493201612588056583,Non-Hate,
1483692574720233475,Non-Hate,
1493080237109776387,Non-Hate,
1493091708732866563,Non-Hate,
1501232913395843074,Non-Hate,
1480819006814625793,Non-Hate,
1493085803316060164,Non-Hate,
1481518715523207168,Non-Hate,
1469940338219368453,Hate,Community
1485889270514876417,Non-Hate,
1484068096529022980,Non-Hate,
1501499637005701121,Non-Hate,
1480601123845140484,Non-Hate,
1493049870143586304,Non-Hate,
1488756587401383937,Non-Hate,
1481649014697521158,Non-Hate,
1491956646134050819,Non-Hate,
1490612251363262471,Non-Hate,
1484482879262314500,Non-Hate,
1479785757120159745,Non-Hate,
1492016713554006019,Non-Hate,
1483108484225060865,Hate,Individual
1493091324442320901,Non-Hate,
1484060395115794435,Non-Hate,
1485566590305599489,Non-Hate,
1491377787441410051,Non-Hate,
1493031673583517697,Non-Hate,
1483696380107706370,Non-Hate,
1489879828438286341,Non-Hate,
1491472461442924544,Non-Hate,
1488818909901836291,Non-Hate,
1483786947089022976,Non-Hate,
1481566173305405444,Non-Hate,
1483701651165057025,Non-Hate,
1482784912994598914,Non-Hate,
1487280457666359299,Non-Hate,
1479700732500582400,Non-Hate,
1488097926903595011,Non-Hate,
1492990503335661569,Non-Hate,
1492549469581164545,Non-Hate,
1489561514470084609,Non-Hate,
1493202400622288905,Non-Hate,
1487764706442227722,Non-Hate,
1484569086814453768,Non-Hate,
1488472715745173504,Non-Hate,
1488804124812779520,Non-Hate,
1500849889437446144,Non-Hate,
1492027727427534854,Non-Hate,
1481563775912316930,Non-Hate,
1492368398826622978,Non-Hate,
1488425544068702208,Non-Hate,
1500856070214156288,Non-Hate,
1492123911273680900,Non-Hate,
1484987862810443777,Non-Hate,
1479766200473112579,Non-Hate,
1486646992356872199,Non-Hate,
1492110367463456776,Non-Hate,
1500830110886539269,Non-Hate,
1492428697244422145,Non-Hate,
1487742573586235396,Non-Hate,
1484101682246320128,Non-Hate,
1490725227097358337,Hate,Individual
1470407748340776960,Non-Hate,
1501144504039919617,Non-Hate,
1488116946327707649,Non-Hate,
1484557930930536451,Non-Hate,
1489219493716848642,Non-Hate,
1484854818527387650,Non-Hate,
1482279266767507459,Non-Hate,
1487957261763084289,Non-Hate,
1483701843742052352,Non-Hate,
1493447369408774147,Non-Hate,
1489589791276503045,Non-Hate,
1501487452967424006,Non-Hate,
1482938876981219328,Non-Hate,
1490888335291678724,Non-Hate,
1500822107961593856,Non-Hate,
1486656532615872514,Non-Hate,
1493173247541940226,Non-Hate,
1488813347432587265,Non-Hate,
1484036156987932675,Non-Hate,
1484103185140973574,Hate,Organisation
1484529312238026753,Non-Hate,
1483719135787982850,Non-Hate,
1482694754593013760,Non-Hate,
1486315317303590917,Non-Hate,
1483767186963374084,Non-Hate,
1490710477394964484,Non-Hate,
1479778209445322759,Non-Hate,
1493144224665325568,Non-Hate,
1484732504905031683,Non-Hate,
1501547062764371970,Non-Hate,
1491415033070309377,Non-Hate,
1485347417147179008,Non-Hate,
1488202738844717057,Non-Hate,
1489153482733113351,Non-Hate,
1491782021412433922,Non-Hate,
1479868051801591808,Non-Hate,
1491785904028930051,Hate,Organisation
1480198616299933698,Non-Hate,
1479703014797557760,Non-Hate,
1479763716174352384,Non-Hate,
1481314750118395904,Non-Hate,
1482694910050549768,Non-Hate,
1485197097997848578,Non-Hate,
1494160844573138946,Non-Hate,
1486282527367364609,Non-Hate,
1490236118209417216,Non-Hate,
1482770012498964481,Non-Hate,
1484084841297907716,Non-Hate,
1489511332856545285,Non-Hate,
1494276747042648066,Non-Hate,
1487100140976766976,Non-Hate,
1493159665944780801,Hate,Community
1492386613737197573,Non-Hate,
1484067234935099394,Non-Hate,
1479767658824273921,Non-Hate,
1500821006134689792,Non-Hate,
1490907562132516864,Non-Hate,
1492390249905156096,Non-Hate,
1493120418143948801,Non-Hate,
1484069825358233600,Non-Hate,
1483471615539429377,Non-Hate,
1479807205847166979,Non-Hate,
1492815799421399040,Non-Hate,
1482727817175760900,Non-Hate,
1493266815572717572,Hate,Individual
1485925835408551944,Non-Hate,
1484423019611455489,Non-Hate,
1489543327250743302,Non-Hate,
1500890400634007552,Non-Hate,
1482814253237415937,Hate,Organisation
1492057681841975298,Non-Hate,
1494696768881455104,Non-Hate,
1493084037115572230,Non-Hate,
1492021476911771648,Non-Hate,
1487744247252271105,Non-Hate,
1482654760440594437,Non-Hate,
1487325125087461379,Non-Hate,
1492675706525925377,Non-Hate,
1493176153619976195,Non-Hate,
1482595610012549122,Non-Hate,
1481688175483699200,Non-Hate,
1483669052401000448,Non-Hate,
1491368022476345348,Non-Hate,
1483373576182853632,Non-Hate,
1484194313491791878,Non-Hate,
1471489580985507843,Non-Hate,
1483665252495822848,Non-Hate,
1481541697318588417,Non-Hate,
1479743269638586368,Non-Hate,
1493055901955026944,Non-Hate,
1500854098593456128,Non-Hate,
1493077242783866883,Non-Hate,
1479433871615619074,Non-Hate,
1483703150628700166,Non-Hate,
1480894191207006216,Non-Hate,
1500806738768916484,Non-Hate,
1483375587389771778,Non-Hate,
1491748222217637892,Non-Hate,
1479765076697518081,Non-Hate,
1493063754065801217,Non-Hate,
1478332883790147587,Non-Hate,
1492771727268483074,Non-Hate,
1492029977985839105,Non-Hate,
1501596682500198403,Non-Hate,
1490633720268685314,Non-Hate,
1473613971324235779,Non-Hate,
1492375859667238916,Non-Hate,
1484087691038052353,Non-Hate,
1487810097992855553,Non-Hate,
1493090659707678723,Non-Hate,
1488789849800912899,Non-Hate,
1486397279364075521,Non-Hate,
1490153240410738691,Non-Hate,
1493152353809465345,Non-Hate,
1492110285338931200,Non-Hate,
1481887607516991491,Non-Hate,
1488162654527107072,Non-Hate,
1486926876421799939,Non-Hate,
1485944266404904964,Non-Hate,
1487774350829060101,Non-Hate,
1493169342661345281,Hate,Organisation
1483692716957773828,Non-Hate,
1483693707312644097,Non-Hate,
1493208824127184898,Non-Hate,
1482322945829933065,Non-Hate,
1479763628312064001,Non-Hate,
1482669744956354563,Non-Hate,
1488030873299472385,Non-Hate,
1501172093987082246,Non-Hate,
1473618777187098627,Non-Hate,
1488553003204243456,Non-Hate,
1484773250672791552,Non-Hate,
1483748453675331587,Non-Hate,
1500848614007984133,Non-Hate,
1492693335706062851,Non-Hate,
1472193311393783808,Non-Hate,
1484174546664292356,Non-Hate,
1490330142077747200,Non-Hate,
1481898519971921920,Non-Hate,
1493061665692459008,Non-Hate,
1500874644911714305,Non-Hate,
1493061741588414466,Non-Hate,
1490922407817003009,Hate,Individual
1486946884119773187,Hate,Individual
1483703996108120064,Non-Hate,
1481915111056969728,Non-Hate,
1484559821252993028,Non-Hate,
1493263134139715585,Non-Hate,
1484087874320744452,Non-Hate,
1484920752600236036,Non-Hate,
1487351714571194368,Non-Hate,
1485400398622236673,Hate,Organisation
1483710824103526409,Non-Hate,
1484518789844992003,Non-Hate,
1493141543116763136,Non-Hate,
1493021674396012545,Non-Hate,
1483873462737276932,Non-Hate,
1486970042281455622,Non-Hate,
1484087942830518275,Non-Hate,
1489121508303671296,Non-Hate,
1493025977378967553,Non-Hate,
1484464466892783618,Non-Hate,
1493245127422529538,Non-Hate,
1483705323818917889,Hate,Organisation
1493077757911126017,Non-Hate,
1470275357819359232,Non-Hate,
1485177531699712000,Non-Hate,
1474402484521107461,Non-Hate,
1493048003162443781,Non-Hate,
1491772285006475265,Non-Hate,
1490957663940710401,Non-Hate,
1495745132729192450,Non-Hate,
1490966811164221442,Hate,Individual
1492783892817842179,Non-Hate,
1482958950941487104,Non-Hate,
1485573697759232002,Non-Hate,
1487339974286397445,Non-Hate,
1501535989835399170,Non-Hate,
1487639205500968964,Non-Hate,
1471487471892545537,Non-Hate,
1500828595711000578,Non-Hate,
1484577849746984963,Non-Hate,
1484765637943902209,Non-Hate,
1488095244881399814,Non-Hate,
1473543134952902661,Non-Hate,
1482190905604210688,Non-Hate,
1490668017100886017,Non-Hate,
1479718428839604224,Non-Hate,
1485270444123242498,Non-Hate,
1500879566289600516,Non-Hate,
1493175736798040064,Non-Hate,
1484212949120335872,Non-Hate,
1479763212165738501,Non-Hate,
1480512244257411076,Non-Hate,
1493203465971322882,Non-Hate,
1500841024218107905,Non-Hate,
1491765035185565696,Non-Hate,
1493590449067491338,Non-Hate,
1501474922723680259,Non-Hate,
1495736440419864577,Non-Hate,
1498151161269870605,Non-Hate,
1494272196587319297,Non-Hate,
1490668017100886017,Non-Hate,
1500039261080326152,Non-Hate,
1499965029319274498,Non-Hate,
1500839602235768834,Non-Hate,
1455806199346208770,Non-Hate,
1497158494424035328,Non-Hate,
1494636420010758148,Non-Hate,
1500043831508496388,Non-Hate,
1498180373842300934,Non-Hate,
1493470529751498754,Non-Hate,
1499953628156551168,Non-Hate,
1486199714307796995,Non-Hate,
1500059272750632961,Non-Hate,
1500010698503385089,Non-Hate,
1487388382711844865,Non-Hate,
1498291244568510471,Hate,Organisation
1484904532790636544,Non-Hate,
1494510389895204864,Non-Hate,
1482645240846581761,Non-Hate,
1500113826938699776,Non-Hate,
1501007291880988674,Non-Hate,
1484904562544807942,Non-Hate,
1497564527260405762,Non-Hate,
1498196766742937604,Non-Hate,
1499986511257018369,Non-Hate,
1495670557970669571,Non-Hate,
1498204818338639872,Non-Hate,
1495293915636715522,Hate,Organisation
1497839576215597056,Non-Hate,
1500886454049939464,Non-Hate,
1500103684637683713,Non-Hate,
1488089881377394688,Non-Hate,
1498209596393074690,Non-Hate,
1484893045028159491,Non-Hate,
1495760690786836484,Non-Hate,
1479852411829166090,Non-Hate,
1500830091328499725,Non-Hate,
1500776012354785282,Non-Hate,
1499961167057670150,Non-Hate,
1485133312029081601,Non-Hate,
1489927110139707393,Non-Hate,
1494224276828098563,Non-Hate,
1501150587924013056,Non-Hate,
1499997927799930880,Non-Hate,
1498150948488679432,Non-Hate,
1490693435606839298,Non-Hate,
1500901705172480001,Non-Hate,
1498149362886930438,Non-Hate,
1498170334381764610,Non-Hate,
1498121350514298882,Non-Hate,
1500028410424291331,Non-Hate,
1496012008973811714,Non-Hate,
1501555645597708295,Non-Hate,
1501595057153253376,Non-Hate,
1493240281000742914,Non-Hate,
1499924338736123905,Non-Hate,
1496032054018027521,Non-Hate,
1487840747155984384,Hate,Individual
1490924240774004742,Non-Hate,
1496158196490465283,Non-Hate,
1494287031698001921,Non-Hate,
1496554344774209537,Non-Hate,
1485638545784336386,Non-Hate,
1501367741046870018,Non-Hate,
1499935576480710658,Non-Hate,
1479789237125877761,Non-Hate,
1498120113438232578,Non-Hate,
1500111005523001348,Non-Hate,
1498308967189352451,Non-Hate,
1499954429726199809,Non-Hate,
1485091180803411969,Non-Hate,
1500036925918711811,Non-Hate,
1500841719264382980,Non-Hate,
1483062381920014346,Non-Hate,
1498143223411527681,Non-Hate,
1500008427061334019,Non-Hate,
1498133530794430468,Non-Hate,
1495639423115051010,Non-Hate,
1498181322937757696,Non-Hate,
1494373635850596352,Non-Hate,
1498385978813485056,Hate,Individual
1494350833235812358,Non-Hate,
1498621641634422784,Non-Hate,
1484125003197325318,Non-Hate,
1498137918543888385,Non-Hate,
1499793239209312256,Non-Hate,
1498121468542009344,Non-Hate,
1496800537731207169,Non-Hate,
1476144616160247808,Non-Hate,
1498175348428931073,Non-Hate,
1479763361516584960,Non-Hate,
1492757912497766408,Non-Hate,
1484895794649964546,Non-Hate,
1499962702185197574,Non-Hate,
1490190758296502273,Non-Hate,
1499390102514335748,Non-Hate,
1494241681813929987,Non-Hate,
1498114630274940929,Non-Hate,
1498602822270853121,Non-Hate,
1498190406353231872,Non-Hate,
1498197654006022148,Non-Hate,
1495672427061612545,Non-Hate,
1487473804326563845,Non-Hate,
1486203431065100289,Hate,Individual
1488469959236009986,Non-Hate,
1498123315810308096,Non-Hate,
1493147608121954305,Non-Hate,
1496454055107129344,Non-Hate,
1500059486324936710,Non-Hate,
1498193524860223488,Non-Hate,
1499930870123499520,Non-Hate,
1500853404914049029,Non-Hate,
1496035184416030721,Non-Hate,
1484183426790211586,Non-Hate,
1495012549242220544,Non-Hate,
1479840669514416136,Non-Hate,
1498138389773950979,Non-Hate,
1493159497149612034,Non-Hate,
1487698497918824450,Non-Hate,
1496084466137464833,Non-Hate,
1498557030616817665,Hate,Organisation
1496052883560841216,Non-Hate,
1500009854282256387,Non-Hate,
1495776639057526786,Non-Hate,
1499546854014750720,Hate,Organisation
1488143750333300736,Non-Hate,
1500033609364754433,Non-Hate,
1495739881594974209,Non-Hate,
1484897568031223812,Non-Hate,
1501149619849670656,Non-Hate,
1479766871213707265,Non-Hate,
1490236118209417216,Non-Hate,
1493560862874894336,Non-Hate,
1495613464064241671,Non-Hate,
1498114906318520320,Non-Hate,
1495740675840970755,Non-Hate,
1500826338189787141,Non-Hate,
1487788585516351489,Hate,Organisation
1486203262286307333,Non-Hate,
1498134417432510464,Non-Hate,
1497879914912960512,Non-Hate,
1491767916446220288,Non-Hate,
1487692543521275904,Non-Hate,
1484901685067935753,Non-Hate,
1495991606004293636,Non-Hate,
1499979360635621378,Non-Hate,
1497609319680032771,Non-Hate,
1498108030176862212,Non-Hate,
1498220421036253185,Non-Hate,
1498548411041460224,Non-Hate,
1500029898328449029,Non-Hate,
1500838876088348676,Non-Hate,
1498122680121573380,Non-Hate,
1484210896637657088,Non-Hate,
1496074128977465349,Non-Hate,
1484896222104416272,Non-Hate,
1498226324334608385,Non-Hate,
1494557441178345472,Non-Hate,
1494324019155193859,Non-Hate,
1499985329901559813,Non-Hate,
1494232954054144000,Non-Hate,
1498573083577556994,Non-Hate,
1500065830372929538,Non-Hate,
1498175701320896513,Non-Hate,
1500036422123737091,Non-Hate,
1496010506226012160,Non-Hate,
1500791207584145411,Non-Hate,
1484478358733737989,Non-Hate,
1496034958238175232,Non-Hate,
1501213731866431488,Non-Hate,
1499964988277989376,Non-Hate,
1481184708826640384,Non-Hate,
1496042780711620608,Non-Hate,
1494264310398619651,Non-Hate,
1497222247773184000,Non-Hate,
1481267462091902978,Non-Hate,
1494250415751561220,Non-Hate,
1501543331913945093,Non-Hate,
1498608153432186880,Non-Hate,
1500038280045215744,Non-Hate,
1498142842526797828,Non-Hate,
1479886554646515712,Non-Hate,
1500028609767297029,Non-Hate,
1482637898059255808,Non-Hate,
1479768710403346438,Non-Hate,
1499664986775625731,Non-Hate,
1483347271605694465,Non-Hate,
1498879672578236419,Non-Hate,
1496045329787256834,Non-Hate,
1498690987774050304,Non-Hate,
1498176173196537858,Non-Hate,
1499430986546700289,Non-Hate,
1479768823322406912,Non-Hate,
1487793305044000770,Non-Hate,
1499991620279619584,Non-Hate,
1499999352701415428,Non-Hate,
1487303069386022912,Non-Hate,
1491945307160023045,Non-Hate,
1498123315977678848,Non-Hate,
1498143335172947968,Non-Hate,
1498158042147594240,Non-Hate,
1497164301765083136,Non-Hate,
1500772891260231684,Non-Hate,
1495047997839015947,Non-Hate,
1499976122901139456,Non-Hate,
1498183352121118720,Non-Hate,
1489643814172209156,Non-Hate,
1499967364452200450,Non-Hate,
1501059312247984130,Non-Hate,
1499971856916688898,Non-Hate,
1479765076697518081,Non-Hate,
1491782445502713858,Non-Hate,
1487725709862715393,Non-Hate,
1499937935654735876,Non-Hate,
1491100951909842944,Non-Hate,
1498225775861919748,Non-Hate,
1484906151909027844,Non-Hate,
1479782484069916672,Non-Hate,
1494242865878564864,Non-Hate,
1500840488684994566,Non-Hate,
1498136572075835392,Non-Hate,
1498255799768039426,Hate,Community
1494153886449373184,Non-Hate,
1499943840542867456,Non-Hate,
1487707099454836736,Non-Hate,
1500035462760697863,Non-Hate,
1486848741118078976,Non-Hate,
1499940103258460169,Non-Hate,
